Input1,Input2,Output
0.09676105373056562,0.2419026343264141,0.3265231383903374
0.09801769079200154,0.2450442269800039,0.3853298146457498
0.09927432785343746,0.24818581963359368,0.5013750339455518
0.10053096491487337,0.25132741228718347,0.5235153731283583
0.1017876019763093,0.25446900494077324,0.3979713745311258
0.10304423903774522,0.25761059759436306,0.6526094503588193
0.10430087609918114,0.2607521902479528,0.3554418491547653
0.10555751316061705,0.26389378290154264,0.37723964661932363
0.10681415022205297,0.2670353755551324,0.2607410680225435
0.10807078728348889,0.2701769682087222,0.4532294250691161
0.1093274243449248,0.27331856086231204,0.24012069458798396
0.11058406140636072,0.2764601535159018,0.6485269598317536
0.11184069846779664,0.2796017461694916,0.28614689322434905
0.11309733552923255,0.2827433388230814,0.6997080629028036
0.11435397259066847,0.2858849314766712,0.3031000595916798
0.11561060965210439,0.289026524130261,0.39113717571386525
0.1168672467135403,0.2921681167838508,0.5693271307457918
0.11812388377497622,0.29530970943744056,0.6622797042646973
0.11938052083641214,0.2984513020910304,0.5865330618715372
0.12063715789784805,0.30159289474462014,0.5211839031249519
0.12189379495928397,0.30473448739820996,0.6017654340064393
0.12315043202071989,0.3078760800517997,0.2888779680997234
0.1244070690821558,0.31101767270538955,0.36136080022838496
0.12566370614359174,0.3141592653589793,0.4716770239583905
0.12692034320502765,0.31730085801256913,0.6377397869277852
0.12817698026646357,0.3204424506661589,0.3479310342526492
0.1294336173278995,0.3235840433197487,0.29590934672614866
0.1306902543893354,0.3267256359733385,0.5047297333850225
0.13194689145077132,0.3298672286269283,0.37993727749627065
0.13320352851220724,0.33300882128051806,0.49784359600923056
0.13446016557364315,0.3361504139341079,0.4726644356276257
0.13571680263507907,0.3392920065876977,0.689442425392161
0.136973439696515,0.34243359924128747,0.4598380293330074
0.1382300767579509,0.3455751918948773,0.7161442454441834
0.13948671381938682,0.34871678454846705,0.6396276878241606
0.14074335088082274,0.35185837720205687,0.341542064995609
0.14199998794225865,0.35499996985564664,0.4959205268034754
0.14325662500369457,0.35814156250923646,0.7377732526199412
0.1445132620651305,0.3612831551628262,0.4505041385329005
0.1457698991265664,0.36442474781641604,0.7441932429249292
0.14702653618800232,0.3675663404700058,0.6911471112745381
0.14828317324943824,0.3707079331235956,0.34073353890185887
0.14953981031087415,0.3738495257771854,0.44258436838589055
0.15079644737231007,0.3769911184307752,0.5855863946246052
0.152053084433746,0.38013271108436497,0.6879005463417843
0.1533097214951819,0.3832743037379548,0.7755960073645407
0.15456635855661782,0.38641589639154456,0.5847394003894817
0.15582299561805374,0.3895574890451344,0.5474658313149323
0.15707963267948966,0.39269908169872414,0.6632425756435341
0.15833626974092557,0.39584067435231396,0.42399694084646083
0.1595929068023615,0.3989822670059037,0.5975661200033906
0.1608495438637974,0.40212385965949354,0.6450299058027845
0.16210618092523332,0.40526545231308336,0.38650690378024155
0.16336281798666924,0.4084070449666731,0.48965303846007235
0.16461945504810516,0.41154863762026295,0.5126354670656097
0.16587609210954107,0.4146902302738527,0.48394119367941524
0.167132729170977,0.41783182292744253,0.33453395234794486
0.1683893662324129,0.4209734155810323,0.5369951833183224
0.16964600329384882,0.4241150082346221,0.6148270418109577
0.17090264035528474,0.4272566008882119,0.7766722313042809
0.17215927741672066,0.4303981935418017,0.7508650514607316
0.17341591447815657,0.43353978619539146,0.4689071575387893
0.1746725515395925,0.4366813788489813,0.5490847603096132
0.1759291886010284,0.43982297150257105,0.6887641243091515
0.17718582566246432,0.44296456415616087,0.44706201862107664
0.17844246272390024,0.44610615680975063,0.8174695874458555
0.17969909978533616,0.44924774946334045,0.8341173211789384
0.18095573684677208,0.4523893421169302,0.6954217610898863
0.182212373908208,0.45553093477052004,0.6393654253886865
0.1834690109696439,0.4586725274241098,0.4193643495739431
0.18472564803107983,0.4618141200776996,0.7625920100599993
0.18598228509251574,0.4649557127312894,0.40539844883502757
0.18723892215395166,0.4680973053848792,0.8124801692114432
0.18849555921538758,0.471238898038469,0.6313582341759331
0.1897521962768235,0.4743804906920588,0.7716673709609474
0.1910088333382594,0.4775220833456486,0.5962037996939028
0.19226547039969533,0.48066367599923837,0.454218224111787
0.19352210746113124,0.4838052686528282,0.45966881106230606
0.19477874452256716,0.48694686130641796,0.8151099594903046
0.19603538158400308,0.4900884539600078,0.712394147473443
0.197292018645439,0.49323004661359754,0.8459020778974996
0.1985486557068749,0.49637163926718736,0.7327033594183414
0.19980529276831083,0.4995132319207771,0.6356543022357082
0.20106192982974674,0.5026548245743669,0.6172125845539159
0.2023185668911827,0.5057964172279568,0.39676764048309054
0.2035752039526186,0.5089380098815465,0.48901884793316175
0.20483184101405452,0.5120796025351363,0.48994585333156604
0.20608847807549044,0.5152211951887261,0.7456026280925834
0.20734511513692636,0.5183627878423159,0.5997345643119235
0.20860175219836227,0.5215043804959056,0.8468142198454178
0.2098583892597982,0.5246459731494955,0.7912828059265729
0.2111150263212341,0.5277875658030853,0.7650192895365303
0.21237166338267002,0.5309291584566751,0.47606131112485467
0.21362830044410594,0.5340707511102648,0.5447071667961536
0.21488493750554186,0.5372123437638546,0.6904746634863125
0.21614157456697777,0.5403539364174444,0.4675505571282725
0.2173982116284137,0.5434955290710343,0.4961471021381342
0.2186548486898496,0.5466371217246241,0.7620684896304005
0.21991148575128552,0.5497787143782138,0.6161311655457713
0.22116812281272144,0.5529203070318036,0.6309001523462994
0.22242475987415736,0.5560618996853934,0.6396212411467294
0.22368139693559327,0.5592034923389833,0.6944932023415034
0.2249380339970292,0.562345084992573,0.5427063938701635
0.2261946710584651,0.5654866776461628,0.5636197879168079
0.22745130811990102,0.5686282702997526,0.8941887121996396
0.22870794518133694,0.5717698629533424,0.7916131307137999
0.22996458224277286,0.5749114556069321,0.5971330256536673
0.23122121930420877,0.578053048260522,0.8735153387091084
0.2324778563656447,0.5811946409141118,0.8344476889194297
0.2337344934270806,0.5843362335677016,0.5100905111349335
0.23499113048851653,0.5874778262212913,0.7836516353586009
0.23624776754995244,0.5906194188748811,0.850854283727722
0.23750440461138836,0.5937610115284709,0.5502659501790917
0.23876104167282428,0.5969026041820608,0.7763837412678558
0.2400176787342602,0.6000441968356505,0.6542267864988536
0.2412743157956961,0.6031857894892403,0.7063343196975392
0.24253095285713203,0.6063273821428301,0.5085364271324896
0.24378758991856794,0.6094689747964199,0.744608437123967
0.24504422698000386,0.6126105674500097,0.6172929822743167
0.24630086404143978,0.6157521601035995,0.8587602910827867
0.2475575011028757,0.6188937527571893,0.658675215918415
0.2488141381643116,0.6220353454107791,0.7862384039136531
0.25007077522574755,0.6251769380643689,0.757674032557236
0.25132741228718347,0.6283185307179586,0.5998083064904491
0.2525840493486194,0.6314601233715484,0.8256709559806996
0.2538406864100553,0.6346017160251383,0.5427422658486899
0.2550973234714912,0.6377433086787281,0.5838020884279849
0.25635396053292714,0.6408849013323178,0.8806580900117604
0.25761059759436306,0.6440264939859076,0.6055131477140906
0.258867234655799,0.6471680866394974,0.7387180400353817
0.2601238717172349,0.6503096792930873,0.9111771981241872
0.2613805087786708,0.653451271946677,0.6686990629934143
0.2626371458401067,0.6565928646002668,0.672741802433719
0.26389378290154264,0.6597344572538566,0.5455024949897416
0.26515041996297856,0.6628760499074464,0.6969219191618217
0.2664070570244145,0.6660176425610361,0.8901064873712707
0.2676636940858504,0.669159235214626,0.656187543364604
0.2689203311472863,0.6723008278682158,0.6926377492055824
0.2701769682087222,0.6754424205218056,0.8752516071086232
0.27143360527015814,0.6785840131753954,0.6000703293480691
0.27269024233159406,0.6817256058289851,0.7698074347837829
0.27394687939303,0.6848671984825749,0.7943166641992003
0.2752035164544659,0.6880087911361648,0.8026311021818886
0.2764601535159018,0.6911503837897546,0.6072925327720684
0.2777167905773377,0.6942919764433443,0.7586961134937776
0.27897342763877364,0.6974335690969341,0.5621814040293783
0.28023006470020956,0.7005751617505239,0.6750712879977225
0.2814867017616455,0.7037167544041137,0.6670871561047781
0.2827433388230814,0.7068583470577035,0.9364275505655758
0.2839999758845173,0.7099999397112933,0.6206985881128178
0.2852566129459532,0.7131415323648831,0.8103273661816058
0.28651325000738914,0.7162831250184729,0.8002381599843207
0.28776988706882506,0.7194247176720626,0.5673781849510292
0.289026524130261,0.7225663103256524,0.6560693497457861
0.2902831611916969,0.7257079029792423,0.9090375769396326
0.2915397982531328,0.7288494956328321,0.5529596595913447
0.2927964353145687,0.7319910882864218,0.9287002074826043
0.29405307237600464,0.7351326809400116,0.672351240601335
0.29530970943744056,0.7382742735936014,0.7349991349665315
0.2965663464988765,0.7414158662471912,0.7145527057511405
0.2978229835603124,0.7445574589007811,0.8695772206697856
0.2990796206217483,0.7476990515543708,0.8901204732280315
0.3003362576831842,0.7508406442079606,0.621717599617055
0.30159289474462014,0.7539822368615504,0.8297840500755783
0.30284953180605606,0.7571238295151402,0.74206288162983
0.304106168867492,0.7602654221687299,0.7851579647592355
0.3053628059289279,0.7634070148223198,0.7690629691051889
0.3066194429903638,0.7665486074759096,0.8414707733946425
0.3078760800517997,0.7696902001294994,0.7050369306462687
0.30913271711323564,0.7728317927830891,0.7371644490035087
0.31038935417467156,0.7759733854366789,0.6766262780518815
0.3116459912361075,0.7791149780902688,0.7583460025332635
0.3129026282975434,0.7822565707438586,0.6109091973609767
0.3141592653589793,0.7853981633974483,0.9353731161850001
0.31541590242041523,0.7885397560510381,0.7094405721441203
0.31667253948185115,0.7916813487046279,0.7802369205602561
0.31792917654328706,0.7948229413582177,0.9398214472161156
0.319185813604723,0.7979645340118074,0.6662808978634797
0.3204424506661589,0.8011061266653973,0.7899902878930352
0.3216990877275948,0.8042477193189871,0.8303531893406321
0.32295572478903073,0.8073893119725769,0.703451481591667
0.32421236185046665,0.8105309046261667,0.9030085990727936
0.32546899891190256,0.8136724972797564,0.9254102367348127
0.3267256359733385,0.8168140899333463,0.7349584264841116
0.3279822730347744,0.8199556825869361,0.7073834126582775
0.3292389100962103,0.8230972752405259,0.7634232938285551
0.33049554715764623,0.8262388678941156,0.8012715285979162
0.33175218421908215,0.8293804605477054,0.7496369063756589
0.33300882128051806,0.8325220532012952,0.8149187117900946
0.334265458341954,0.8356636458548851,0.7865367340690999
0.3355220954033899,0.8388052385084748,0.7746488044508841
0.3367787324648258,0.8419468311620646,0.8541686722535745
0.33803536952626173,0.8450884238156544,0.6426791024091727
0.33929200658769765,0.8482300164692442,0.6826982377624305
0.34054864364913356,0.8513716091228339,0.728073138642256
0.3418052807105695,0.8545132017764238,0.8299495674984781
0.3430619177720054,0.8576547944300136,0.9241924304283995
0.3443185548334413,0.8607963870836034,0.7318581558563207
0.34557519189487723,0.8639379797371931,0.6972800091507543
0.34683182895631315,0.8670795723907829,0.6832298189386606
0.34808846601774907,0.8702211650443727,0.8480003106576613
0.349345103079185,0.8733627576979626,0.6827172118588576
0.3506017401406209,0.8765043503515524,0.7319325538983744
0.3518583772020568,0.8796459430051421,0.7932753227973597
0.35311501426349273,0.8827875356587319,0.8749235158682018
0.35437165132492865,0.8859291283123217,0.8729842003681666
0.35562828838636457,0.8890707209659116,0.7949886218876003
0.3568849254478005,0.8922123136195013,0.9235885037052379
0.3581415625092364,0.8953539062730911,0.7311271244750895
0.3593981995706723,0.8984954989266809,0.7313758891429575
0.36065483663210823,0.9016370915802707,0.6658944275630917
0.36191147369354415,0.9047786842338604,0.7700825893701286
0.36316811075498007,0.9079202768874503,0.6818945360688919
0.364424747816416,0.9110618695410401,0.7287204928292144
0.3656813848778519,0.9142034621946299,0.668476299193104
0.3669380219392878,0.9173450548482196,0.84518774195079
0.36819465900072373,0.9204866475018094,0.6771942461213628
0.36945129606215965,0.9236282401553992,0.8117365320338967
0.37070793312359557,0.9267698328089891,0.8084568294090039
0.3719645701850315,0.9299114254625788,0.8906508673250626
0.3732212072464674,0.9330530181161686,0.820348292393205
0.3744778443079033,0.9361946107697584,0.822657835474181
0.37573448136933923,0.9393362034233482,0.7180110553170739
0.37699111843077515,0.942477796076938,0.8658659336633443
0.37824775549221107,0.9456193887305278,0.8582407682347938
0.379504392553647,0.9487609813841176,0.8137045399336543
0.3807610296150829,0.9519025740377074,0.899874597534447
0.3820176666765188,0.9550441666912972,0.7195805472507198
0.38327430373795474,0.9581857593448869,0.8143547903090325
0.38453094079939065,0.9613273519984767,0.8096064103141329
0.38578757786082657,0.9644689446520666,0.8842430057222774
0.3870442149222625,0.9676105373056564,0.9029094471185859
0.3883008519836984,0.9707521299592461,0.7376992417883036
0.3895574890451343,0.9738937226128359,0.8972032670350639
0.39081412610657024,0.9770353152664257,0.7502973091833796
0.39207076316800615,0.9801769079200155,0.8872646293725047
0.39332740022944207,0.9833185005736053,0.7501207511304289
0.394584037290878,0.9864600932271951,0.8929179738502903
0.3958406743523139,0.9896016858807849,0.7287165030470628
0.3970973114137498,0.9927432785343747,0.8684394372018367
0.39835394847518574,0.9958848711879644,0.8499097115066221
0.39961058553662165,0.9990264638415542,0.8672158421030762
0.40086722259805757,1.002168056495144,0.7973106468549931
0.4021238596594935,1.0053096491487339,0.8414260762564567
0.40338049672092946,1.0084512418023237,0.7238154736687846
0.4046371337823654,1.0115928344559135,0.7726406085033103
0.4058937708438013,1.0147344271095033,0.8575470969530158
0.4071504079052372,1.017876019763093,0.7614556309970396
0.4084070449666731,1.0210176124166828,0.8591784738029691
0.40966368202810904,1.0241592050702726,0.8501003577507312
0.41092031908954496,1.0273007977238624,0.8353903111930612
0.4121769561509809,1.0304423903774522,0.7682879990926313
0.4134335932124168,1.033583983031042,0.8009389528220815
0.4146902302738527,1.0367255756846319,0.7477195165007762
0.41594686733528863,1.0398671683382217,0.7714218440602804
0.41720350439672454,1.0430087609918113,0.8098297277510624
0.41846014145816046,1.046150353645401,0.7752780493748886
0.4197167785195964,1.049291946298991,0.8042721078915283
0.4209734155810323,1.0524335389525807,0.8594646053243815
0.4222300526424682,1.0555751316061706,0.7674311108637953
0.42348668970390413,1.0587167242597604,0.8230717969293962
0.42474332676534005,1.0618583169133502,0.8171587726777056
0.42599996382677596,1.06499990956694,0.7946660113688429
0.4272566008882119,1.0681415022205296,0.7597384513109604
0.4285132379496478,1.0712830948741194,0.8145925808529648
0.4297698750110837,1.0744246875277093,0.8545642750100378
0.43102651207251963,1.077566280181299,0.8397300682269755
0.43228314913395555,1.080707872834889,0.8141042737608275
0.43353978619539146,1.0838494654884787,0.8470592336719273
0.4347964232568274,1.0869910581420685,0.8392148153357849
0.4360530603182633,1.0901326507956584,0.8363802758528665
0.4373096973796992,1.0932742434492482,0.8140110555736858
0.43856633444113513,1.0964158361028378,0.7955886881939328
0.43982297150257105,1.0995574287564276,0.818277505849082
0.44107960856400696,1.1026990214100174,0.795800191130475
0.4423362456254429,1.1058406140636072,0.8250956582878732
0.4435928826868788,1.108982206717197,0.8281620608365367
0.4448495197483147,1.1121237993707869,0.8243930812949245
0.44610615680975063,1.1152653920243767,0.8091498214197568
0.44736279387118655,1.1184069846779665,0.8101695367533903
0.44861943093262246,1.121548577331556,0.8291164728120299
0.4498760679940584,1.124690169985146,0.7870053793039604
0.4511327050554943,1.1278317626387357,0.7927950845857553
0.4523893421169302,1.1309733552923256,0.8033484715828643
0.45364597917836613,1.1341149479459154,0.8242590382432444
0.45490261623980205,1.1372565405995052,0.7956383140329216
0.45615925330123797,1.140398133253095,0.8245377408646566
0.4574158903626739,1.1435397259066848,0.8249913670910652
0.4586725274241098,1.1466813185602747,0.805137197183257
0.4599291644855457,1.1498229112138643,0.8223619929197544
0.46118580154698163,1.152964503867454,0.8073998581337762
0.46244243860841755,1.156106096521044,0.8110910469745661
0.46369907566985347,1.1592476891746337,0.8091648358090077
0.4649557127312894,1.1623892818282235,0.8093458668571564
0.4662123497927253,1.1655308744818134,0.8129217376899516
0.4674689868541612,1.1686724671354032,0.8064494111162489
0.46872562391559713,1.171814059788993,0.8113192226042129
0.46998226097703305,1.1749556524425826,0.8098380739461631
0.47123889803846897,1.1780972450961724,0.8090169943749475
0.4724955350999049,1.1812388377497622,0.8092391069541002
0.4737521721613408,1.184380430403352,0.8090317405490136
0.4750088092227767,1.1875220230569419,0.804847551237312
0.47626544628421263,1.1906636157105317,0.8043721452208898
0.47752208334564855,1.1938052083641215,0.8060392975639599
0.47877872040708447,1.1969468010177113,0.8110783659968451
0.4800353574685204,1.200088393671301,0.7977987405384396
0.4812919945299563,1.2032299863248908,0.8163515950936124
0.4825486315913922,1.2063715789784806,0.81586377298278
0.48380526865282814,1.2095131716320704,0.8154452925195034
0.48506190571426405,1.2126547642856602,0.8237953050493824
0.48631854277569997,1.21579635693925,0.7996160054963755
0.4875751798371359,1.2189379495928399,0.8182458286785425
0.4888318168985718,1.2220795422464297,0.8040139232273983
0.4900884539600077,1.2252211349000195,0.7912160145857265
0.49134509102144364,1.228362727553609,0.8117253484579837
0.49260172808287955,1.231504320207199,0.829396414601339
0.49385836514431547,1.2346459128607887,0.8245902381307917
0.4951150022057514,1.2377875055143785,0.8147272656356701
0.4963716392671873,1.2409290981679684,0.7768912329720525
0.4976282763286232,1.2440706908215582,0.8126227876599689
0.49888491339005914,1.247212283475148,0.8306512906006347
0.5001415504514951,1.2503538761287378,0.837854899856434
0.501398187512931,1.2534954687823274,0.8121897892426668
0.5026548245743669,1.2566370614359172,0.7741131802422228
0.5039114616358028,1.259778654089507,0.8366185984238623
0.5051680986972388,1.2629202467430969,0.8184004265797504
0.5064247357586746,1.2660618393966867,0.845614832335508
0.5076813728201106,1.2692034320502765,0.7605850031005004
0.5089380098815465,1.2723450247038663,0.7624023351731362
0.5101946469429824,1.2754866173574562,0.8328657007682322
0.5114512840044183,1.278628210011046,0.7770938895749154
0.5127079210658543,1.2817698026646356,0.8511244749520694
0.5139645581272901,1.2849113953182254,0.7558326129162665
0.5152211951887261,1.2880529879718152,0.8315009149493252
0.516477832250162,1.291194580625405,0.8162686991304469
0.517734469311598,1.2943361732789949,0.7906638276104246
0.5189911063730338,1.2974777659325847,0.8515925918488924
0.5202477434344698,1.3006193585861745,0.8356828051978982
0.5215043804959056,1.3037609512397643,0.769752919362948
0.5227610175573416,1.306902543893354,0.7686625536596368
0.5240176546187775,1.3100441365469437,0.8375850863481265
0.5252742916802134,1.3131857292005336,0.7663584921668352
0.5265309287416493,1.3163273218541234,0.8358072028685901
0.5277875658030853,1.3194689145077132,0.8169049738385901
0.5290442028645211,1.322610507161303,0.7872401501938648
0.5303008399259571,1.3257520998148928,0.8315212496370095
0.531557476987393,1.3288936924684827,0.8373727261109117
0.532814114048829,1.3320352851220723,0.7851247054785232
0.5340707511102648,1.335176877775662,0.8717808565492028
0.5353273881717008,1.338318470429252,0.8101111953004678
0.5365840252331366,1.3414600630828417,0.8459285368999033
0.5378406622945726,1.3446016557364315,0.7353288558323369
0.5390972993560085,1.3477432483900214,0.8341109398766088
0.5403539364174444,1.3508848410436112,0.8726389203152327
0.5416105734788803,1.354026433697201,0.800935323797352
0.5428672105403163,1.3571680263507908,0.751239320398062
0.5441238476017521,1.3603096190043804,0.7953869336394351
0.5453804846631881,1.3634512116579702,0.7344754620929871
0.546637121724624,1.36659280431156,0.7604683745790609
0.54789375878606,1.3697343969651499,0.7390084779639332
0.5491503958474958,1.3728759896187397,0.7726646701995851
0.5504070329089318,1.3760175822723295,0.8823836752329641
0.5516636699703676,1.3791591749259193,0.7483397617257707
0.5529203070318036,1.3823007675795091,0.7656397652717317
0.5541769440932395,1.3854423602330987,0.8843322647658615
0.5554335811546754,1.3885839528866886,0.7190730910957291
0.5566902182161113,1.3917255455402784,0.7328330378099953
0.5579468552775473,1.3948671381938682,0.8820030413204576
0.5592034923389831,1.398008730847458,0.7774688976688147
0.5604601294004191,1.4011503235010478,0.7105444152402256
0.561716766461855,1.4042919161546377,0.7689525465608508
0.562973403523291,1.4074335088082275,0.8629080592083529
0.5642300405847268,1.4105751014618173,0.8733706404702077
0.5654866776461628,1.413716694115407,0.8185423723536814
0.5667433147075986,1.4168582867689967,0.699882051705483
0.5679999517690346,1.4199998794225865,0.8828310928987636
0.5692565888304705,1.4231414720761764,0.7306891310303278
0.5705132258919065,1.4262830647297662,0.7378632569972294
0.5717698629533423,1.429424657383356,0.7596462999933903
0.5730265000147783,1.4325662500369458,0.740653087538227
0.5742831370762141,1.4357078426905356,0.7626527262730397
0.5755397741376501,1.4388494353441252,0.8248953511308138
0.576796411199086,1.441991027997715,0.8184630374255876
0.578053048260522,1.4451326206513049,0.7030646114374024
0.5793096853219578,1.4482742133048947,0.8899150912553111
0.5805663223833938,1.4514158059584845,0.9093818143633298
0.5818229594448296,1.4545573986120743,0.909182597004008
0.5830795965062656,1.4576989912656642,0.8461623935792463
0.5843362335677015,1.460840583919254,0.7472930073542576
0.5855928706291375,1.4639821765728436,0.9040390670842026
0.5868495076905733,1.4671237692264334,0.8003292254696179
0.5881061447520093,1.4702653618800232,0.7601107321183258
0.5893627818134451,1.473406954533613,0.7046291149982365
0.5906194188748811,1.4765485471872029,0.6758008165830762
0.591876055936317,1.4796901398407927,0.6486817760162984
0.593132692997753,1.4828317324943825,0.8013756455410972
0.5943893300591888,1.4859733251479723,0.7694389859441992
0.5956459671206248,1.4891149178015621,0.848017631172767
0.5969026041820606,1.4922565104551517,0.7265230275923091
0.5981592412434966,1.4953981031087415,0.6452321237353142
0.5994158783049325,1.4985396957623314,0.7853532796213933
0.6006725153663685,1.5016812884159212,0.6638593060504849
0.6019291524278043,1.504822881069511,0.8712298763275963
0.6031857894892403,1.5079644737231008,0.7146348369632235
0.6044424265506761,1.5111060663766906,0.6799043864410845
0.6056990636121121,1.5142476590302805,0.8338004283616578
0.606955700673548,1.51738925168387,0.6880932734007645
0.608212337734984,1.5205308443374599,0.9066622194862481
0.6094689747964198,1.5236724369910497,0.6875607637590923
0.6107256118578558,1.5268140296446395,0.7523562845942007
0.6119822489192916,1.5299556222982293,0.681995456664974
0.6132388859807276,1.5330972149518192,0.7319744524291709
0.6144955230421635,1.536238807605409,0.615403269124419
0.6157521601035995,1.5393804002589988,0.6810995030132859
0.6170087971650353,1.5425219929125886,0.7274625035772111
0.6182654342264713,1.5456635855661782,0.6990786113118392
0.6195220712879072,1.548805178219768,0.9055530785101485
0.6207787083493431,1.5519467708733579,0.7454707182981892
0.622035345410779,1.5550883635269477,0.7012764215501073
0.623291982472215,1.5582299561805375,0.8881186747436965
0.6245486195336508,1.5613715488341273,0.8036234124254947
0.6258052565950868,1.5645131414877171,0.734205777465127
0.6270618936565227,1.567654734141307,0.6279499801619036
0.6283185307179586,1.5707963267948966,0.7198876986157323
0.6295751677793945,1.5739379194484864,0.6118740686293381
0.6308318048408305,1.5770795121020762,0.9210877940946375
0.6320884419022663,1.580221104755666,0.8542712365988677
0.6333450789637023,1.5833626974092558,0.9171529633817277
0.6346017160251382,1.5865042900628457,0.9252384952363333
0.6358583530865741,1.5896458827164355,0.9379353006912561
0.63711499014801,1.5927874753700253,0.8404672367611077
0.638371627209446,1.595929068023615,0.6740155325377515
0.6396282642708818,1.5990706606772047,0.7387572543347863
0.6408849013323178,1.6022122533307945,0.7730264718333753
0.6421415383937537,1.6053538459843844,0.7137223256254214
0.6433981754551896,1.6084954386379742,0.8722166142552318
0.6446548125166256,1.611637031291564,0.8354820621442234
0.6459114495780615,1.6147786239451538,0.8552361731027796
0.6471680866394974,1.6179202165987436,0.9309221845815417
0.6484247237009333,1.6210618092523335,0.9061954002247345
0.6496813607623693,1.624203401905923,0.9206298337782256
0.6509379978238051,1.6273449945595129,0.9118917602969089
0.6521946348852411,1.6304865872131027,0.6895951606526134
0.653451271946677,1.6336281798666925,0.7232401122113082
0.6547079090081129,1.6367697725202823,0.7979915776050064
